,Instrument,Date,Price High,Price Low,Price Open,Price Close,Volume
10759,TSLA.O,2023-08-28T00:00:00Z,244.38,235.35,242.58,238.82,107673727
10760,TSLA.O,2023-08-29T00:00:00Z,257.48,237.77,238.58,257.18,134047603
10761,TSLA.O,2023-08-30T00:00:00Z,260.51,250.59,254.2,256.9,121988437
10762,TSLA.O,2023-08-31T00:00:00Z,261.18,255.05,255.98,258.08,108861698
10763,TSLA.O,2023-09-01T00:00:00Z,259.0794,242.01,257.26,245.01,132541640
10764,TSLA.O,2023-09-05T00:00:00Z,258.0,244.86,245.0,256.49,129469565
10765,TSLA.O,2023-09-06T00:00:00Z,255.39,245.06,255.135,251.92,116959759
10766,TSLA.O,2023-09-07T00:00:00Z,252.81,243.265,245.07,251.49,115312886
10767,TSLA.O,2023-09-08T00:00:00Z,256.52,246.67,251.22,248.5,118559635
10768,TSLA.O,2023-09-11T00:00:00Z,274.85,260.61,264.27,273.58,174667852
10769,TSLA.O,2023-09-12T00:00:00Z,278.39,266.6,270.76,267.48,135999866
10770,TSLA.O,2023-09-13T00:00:00Z,274.98,268.1,270.07,271.3,111673737
10771,TSLA.O,2023-09-14T00:00:00Z,276.7094,270.42,271.32,276.04,107709842
10772,TSLA.O,2023-09-15T00:00:00Z,278.98,271.0,277.55,274.39,133692313
10773,TSLA.O,2023-09-18T00:00:00Z,271.44,263.7601,271.16,265.28,101543305
10774,TSLA.O,2023-09-19T00:00:00Z,267.85,261.2,264.35,266.5,103704040
10775,TSLA.O,2023-09-20T00:00:00Z,273.93,262.4606,267.04,262.59,122514643
10776,TSLA.O,2023-09-21T00:00:00Z,260.86,254.21,257.85,255.7,119951516
10777,TSLA.O,2023-09-22T00:00:00Z,257.7888,244.48,257.4,244.88,127524083
10778,TSLA.O,2023-09-25T00:00:00Z,247.1,238.31,243.38,246.99,104636557
10779,TSLA.O,2023-09-26T00:00:00Z,249.55,241.6601,242.98,244.12,101993631
10780,TSLA.O,2023-09-27T00:00:00Z,245.33,234.58,244.262,240.5,136597184
10781,TSLA.O,2023-09-28T00:00:00Z,247.55,238.65,240.02,246.38,117058870
10782,TSLA.O,2023-09-29T00:00:00Z,254.77,246.35,250.0,250.22,128522729
10783,TSLA.O,2023-10-02T00:00:00Z,254.2799,242.62,244.81,251.6,123810402
10784,TSLA.O,2023-10-03T00:00:00Z,250.02,244.45,248.61,246.53,101985305
10785,TSLA.O,2023-10-04T00:00:00Z,261.86,247.6,248.14,261.16,129721567
10786,TSLA.O,2023-10-05T00:00:00Z,263.6,256.25,260.0,260.05,119159214
10787,TSLA.O,2023-10-06T00:00:00Z,261.65,250.65,253.98,260.53,118121812
10788,TSLA.O,2023-10-09T00:00:00Z,261.36,252.05,255.31,259.67,101377947
10789,TSLA.O,2023-10-10T00:00:00Z,268.94,257.65,257.75,263.62,122656030
10790,TSLA.O,2023-10-11T00:00:00Z,268.6,260.9,266.2,262.99,103706266
10791,TSLA.O,2023-10-12T00:00:00Z,265.41,256.6307,262.92,258.87,111508114
10792,TSLA.O,2023-10-13T00:00:00Z,259.6,250.22,258.9,251.12,102296786
10793,TSLA.O,2023-10-16T00:00:00Z,255.3999,248.48,250.05,253.92,88917176
10794,TSLA.O,2023-10-17T00:00:00Z,257.183,247.08,250.1,254.85,93562909
10795,TSLA.O,2023-10-18T00:00:00Z,254.63,242.08,252.7,242.68,125147846
10796,TSLA.O,2023-10-19T00:00:00Z,230.61,216.78,225.95,220.11,170772713
10797,TSLA.O,2023-10-20T00:00:00Z,218.8606,210.42,217.01,211.99,138010095
10798,TSLA.O,2023-10-23T00:00:00Z,216.98,202.51,210.0,212.08,150683368
10799,TSLA.O,2023-10-24T00:00:00Z,222.05,214.11,216.5,216.52,118231113
10800,TSLA.O,2023-10-25T00:00:00Z,220.1,212.2,215.88,212.42,107065087
10801,TSLA.O,2023-10-26T00:00:00Z,214.8,204.88,211.32,205.76,115112635
10802,TSLA.O,2023-10-27T00:00:00Z,212.41,205.77,210.6,207.3,94881173
10803,TSLA.O,2023-10-30T00:00:00Z,210.88,194.67,209.28,197.36,136448167
10804,TSLA.O,2023-10-31T00:00:00Z,202.8,194.07,196.12,200.84,118068273
10805,TSLA.O,2023-11-01T00:00:00Z,205.99,197.85,204.04,205.66,121661656
10806,TSLA.O,2023-11-02T00:00:00Z,219.2,211.45,212.97,218.51,125987621
10807,TSLA.O,2023-11-03T00:00:00Z,226.3701,218.4,221.15,219.96,119534790
10808,TSLA.O,2023-11-06T00:00:00Z,226.32,215.0,223.98,219.27,117335820
10809,TSLA.O,2023-11-07T00:00:00Z,223.12,215.72,219.98,222.18,116900130
10810,TSLA.O,2023-11-08T00:00:00Z,224.15,217.64,223.15,222.11,106584841
10811,TSLA.O,2023-11-09T00:00:00Z,220.8,206.68,219.75,209.98,142110454
10812,TSLA.O,2023-11-10T00:00:00Z,215.38,205.69,210.03,214.65,131310128
10813,TSLA.O,2023-11-13T00:00:00Z,225.4,211.6101,215.6,223.71,140447569
10814,TSLA.O,2023-11-14T00:00:00Z,238.135,230.72,235.03,237.41,149771642
10815,TSLA.O,2023-11-15T00:00:00Z,246.7,236.45,239.29,242.84,150353975
10816,TSLA.O,2023-11-16T00:00:00Z,240.88,230.96,239.49,233.59,136816819
10817,TSLA.O,2023-11-17T00:00:00Z,237.39,226.54,232.0,234.3,142766234
10818,TSLA.O,2023-11-20T00:00:00Z,237.1,231.02,234.04,235.6,116562402
10819,TSLA.O,2023-11-21T00:00:00Z,243.62,233.34,235.04,241.2,122288000
10820,TSLA.O,2023-11-22T00:00:00Z,244.01,231.4,242.04,234.21,118117078
10821,TSLA.O,2023-11-24T00:00:00Z,238.75,232.33,233.75,235.45,65125203
10822,TSLA.O,2023-11-27T00:00:00Z,238.33,232.1,236.89,236.08,112031763
10823,TSLA.O,2023-11-28T00:00:00Z,247.0,234.01,236.68,246.72,148549913
10824,TSLA.O,2023-11-29T00:00:00Z,252.75,242.76,249.21,244.14,135401335
10825,TSLA.O,2023-11-30T00:00:00Z,245.22,236.91,245.14,240.08,132353196
10826,TSLA.O,2023-12-01T00:00:00Z,240.19,231.9,233.14,238.83,121331709
10827,TSLA.O,2023-12-04T00:00:00Z,239.3733,233.2902,235.75,235.58,104099817
10828,TSLA.O,2023-12-05T00:00:00Z,246.66,233.7,233.87,238.72,137971115
10829,TSLA.O,2023-12-06T00:00:00Z,246.57,239.1709,242.92,239.37,126436179
10830,TSLA.O,2023-12-07T00:00:00Z,244.08,236.98,241.55,242.64,107142262
10831,TSLA.O,2023-12-08T00:00:00Z,245.27,239.2701,240.27,243.84,103126829
10832,TSLA.O,2023-12-11T00:00:00Z,243.441,237.45,242.74,239.74,97913888
10833,TSLA.O,2023-12-12T00:00:00Z,238.99,233.87,238.55,237.01,95328313
10834,TSLA.O,2023-12-13T00:00:00Z,240.3,228.2,234.19,239.29,146286348
10835,TSLA.O,2023-12-14T00:00:00Z,253.88,240.79,241.22,251.05,160829239
10836,TSLA.O,2023-12-15T00:00:00Z,254.13,248.3,251.21,253.5,135932762
10837,TSLA.O,2023-12-18T00:00:00Z,258.74,251.36,253.78,252.08,116416490
10838,TSLA.O,2023-12-19T00:00:00Z,258.3399,253.01,253.48,257.22,106737369
10839,TSLA.O,2023-12-20T00:00:00Z,259.84,247.0,256.41,247.14,125096987
10840,TSLA.O,2023-12-21T00:00:00Z,254.7999,248.55,251.9,254.5,109594227
10841,TSLA.O,2023-12-22T00:00:00Z,258.22,251.37,256.76,252.54,93370094
10842,TSLA.O,2023-12-26T00:00:00Z,257.97,252.91,254.49,256.61,86892382
10843,TSLA.O,2023-12-27T00:00:00Z,263.34,257.52,258.35,261.44,106494359
10844,TSLA.O,2023-12-28T00:00:00Z,265.13,252.71,263.66,253.18,113619943
10845,TSLA.O,2023-12-29T00:00:00Z,255.19,247.43,255.1,248.48,100891578
10846,TSLA.O,2024-01-02T00:00:00Z,251.25,244.41,250.08,248.42,104654163
10847,TSLA.O,2024-01-03T00:00:00Z,245.68,236.32,244.98,238.45,121082599
10848,TSLA.O,2024-01-04T00:00:00Z,242.7,237.73,239.25,237.93,102629283
10849,TSLA.O,2024-01-05T00:00:00Z,240.1196,234.9001,236.86,237.49,92488939
10850,TSLA.O,2024-01-08T00:00:00Z,241.25,235.3,236.14,240.45,85166580
10851,TSLA.O,2024-01-09T00:00:00Z,238.9646,232.04,238.11,234.96,96705664
10852,TSLA.O,2024-01-10T00:00:00Z,235.5,231.29,235.1,233.94,91628502
10853,TSLA.O,2024-01-11T00:00:00Z,230.93,225.37,230.57,227.22,105873612
10854,TSLA.O,2024-01-12T00:00:00Z,225.34,217.1501,220.08,218.89,123043812
10855,TSLA.O,2024-01-16T00:00:00Z,223.49,212.18,215.1,219.91,115355046
10856,TSLA.O,2024-01-17T00:00:00Z,215.67,212.01,214.86,215.55,103164400
10857,TSLA.O,2024-01-18T00:00:00Z,217.45,208.74,216.88,211.88,108595431
10858,TSLA.O,2024-01-19T00:00:00Z,213.19,207.56,209.99,212.19,102260343
10859,TSLA.O,2024-01-22T00:00:00Z,217.8,206.27,212.26,208.8,117952527
10860,TSLA.O,2024-01-23T00:00:00Z,215.65,207.7516,211.3,209.14,106605946
10861,TSLA.O,2024-01-24T00:00:00Z,212.73,206.77,211.88,207.83,123369932
10862,TSLA.O,2024-01-25T00:00:00Z,193.0,180.06,189.7,182.63,198076787
10863,TSLA.O,2024-01-26T00:00:00Z,186.78,182.1,185.5,183.25,107343231
10864,TSLA.O,2024-01-29T00:00:00Z,191.48,183.67,185.63,190.93,125013148
10865,TSLA.O,2024-01-30T00:00:00Z,196.3593,190.61,195.33,191.59,109982327
10866,TSLA.O,2024-01-31T00:00:00Z,193.97,185.8459,186.995,187.29,103221430
10867,TSLA.O,2024-02-01T00:00:00Z,189.88,184.28,188.5,188.86,91843275
10868,TSLA.O,2024-02-02T00:00:00Z,188.69,182.0,185.04,187.91,110612672
10869,TSLA.O,2024-02-05T00:00:00Z,184.68,175.01,184.26,181.06,134294447
10870,TSLA.O,2024-02-06T00:00:00Z,186.49,177.11,177.21,185.1,122675954
10871,TSLA.O,2024-02-07T00:00:00Z,189.79,182.68,188.18,187.58,111535217
10872,TSLA.O,2024-02-08T00:00:00Z,191.6171,185.58,189.0,189.56,83034043
10873,TSLA.O,2024-02-09T00:00:00Z,194.12,189.48,190.18,193.57,84476347
10874,TSLA.O,2024-02-12T00:00:00Z,194.73,187.28,192.11,188.13,95498597
10875,TSLA.O,2024-02-13T00:00:00Z,187.26,182.1087,183.99,184.02,86759478
10876,TSLA.O,2024-02-14T00:00:00Z,188.89,183.35,185.3,188.71,81202987
10877,TSLA.O,2024-02-15T00:00:00Z,200.88,188.8595,189.16,200.45,120831762
10878,TSLA.O,2024-02-16T00:00:00Z,203.17,197.4,202.06,199.95,111346705
10879,TSLA.O,2024-02-20T00:00:00Z,198.6,189.13,196.13,193.76,104545762
10880,TSLA.O,2024-02-21T00:00:00Z,199.44,191.95,193.36,194.77,103844008
10881,TSLA.O,2024-02-22T00:00:00Z,198.32,191.36,194.0,197.41,92739461
10882,TSLA.O,2024-02-23T00:00:00Z,197.57,191.5,195.31,191.97,78841917
10883,TSLA.O,2024-02-26T00:00:00Z,201.78,192.0,192.29,199.4,111747116
10884,TSLA.O,2024-02-27T00:00:00Z,205.6,198.26,204.04,199.73,108645412
10885,TSLA.O,2024-02-28T00:00:00Z,205.3,198.44,200.42,202.04,99806173
10886,TSLA.O,2024-02-29T00:00:00Z,205.28,198.4463,204.18,201.88,85906974
10887,TSLA.O,2024-03-01T00:00:00Z,204.52,198.5,200.52,202.64,82243119
10888,TSLA.O,2024-03-04T00:00:00Z,199.75,186.72,198.73,188.14,134334869
10889,TSLA.O,2024-03-05T00:00:00Z,184.59,177.57,183.05,180.74,119660758
10890,TSLA.O,2024-03-06T00:00:00Z,181.576,173.7,179.99,176.54,107920944
10891,TSLA.O,2024-03-07T00:00:00Z,180.04,173.7,174.35,178.65,102129004
10892,TSLA.O,2024-03-08T00:00:00Z,182.73,174.7,181.5,175.34,85544644
10893,TSLA.O,2024-03-11T00:00:00Z,182.87,174.8,175.445,177.77,85391528
10894,TSLA.O,2024-03-12T00:00:00Z,179.43,172.4101,177.77,177.54,87391684
10895,TSLA.O,2024-03-13T00:00:00Z,176.05,169.15,173.05,169.48,106524518
10896,TSLA.O,2024-03-14T00:00:00Z,171.17,160.51,167.77,162.5,126325696
10897,TSLA.O,2024-03-15T00:00:00Z,165.1845,160.76,163.16,163.57,97146832
10898,TSLA.O,2024-03-18T00:00:00Z,174.72,165.9,170.02,173.8,108214358
10899,TSLA.O,2024-03-19T00:00:00Z,172.82,167.42,172.36,171.32,77271428
10900,TSLA.O,2024-03-20T00:00:00Z,176.25,170.82,173.0,175.66,83846726
10901,TSLA.O,2024-03-21T00:00:00Z,178.18,171.8,176.39,172.82,73178014
10902,TSLA.O,2024-03-22T00:00:00Z,171.2,166.3,166.69,170.83,75580637
10903,TSLA.O,2024-03-25T00:00:00Z,175.24,168.73,168.76,172.63,74228615
10904,TSLA.O,2024-03-26T00:00:00Z,184.25,177.38,178.58,177.67,113186227
10905,TSLA.O,2024-03-27T00:00:00Z,181.91,176.0,181.41,179.83,81804043
10906,TSLA.O,2024-03-28T00:00:00Z,179.57,175.3,177.45,175.79,77654838
10907,TSLA.O,2024-04-01T00:00:00Z,176.75,170.21,176.17,175.22,81562127
10908,TSLA.O,2024-04-02T00:00:00Z,167.69,163.43,164.75,166.63,116650594
10909,TSLA.O,2024-04-03T00:00:00Z,168.82,163.28,164.02,168.38,82950141
10910,TSLA.O,2024-04-04T00:00:00Z,177.19,168.01,170.07,171.11,123161960
10911,TSLA.O,2024-04-05T00:00:00Z,170.86,160.51,169.08,164.9,143157603
10912,TSLA.O,2024-04-08T00:00:00Z,174.5,167.79,169.34,172.98,104423320
10913,TSLA.O,2024-04-09T00:00:00Z,179.22,171.92,172.91,176.88,103232675
10914,TSLA.O,2024-04-10T00:00:00Z,174.93,170.01,173.04,171.76,84532407
10915,TSLA.O,2024-04-11T00:00:00Z,175.88,168.51,172.55,174.6,94515987
10916,TSLA.O,2024-04-12T00:00:00Z,173.8099,170.3644,172.34,171.05,64722669
10917,TSLA.O,2024-04-15T00:00:00Z,170.69,161.38,170.24,161.48,100245310
10918,TSLA.O,2024-04-16T00:00:00Z,158.19,153.75,156.742,157.11,96999956
10919,TSLA.O,2024-04-17T00:00:00Z,158.33,153.78,157.64,155.45,82439718
10920,TSLA.O,2024-04-18T00:00:00Z,152.2,148.7,151.25,149.93,96098830
10921,TSLA.O,2024-04-19T00:00:00Z,150.94,146.22,148.97,147.05,87074500
10922,TSLA.O,2024-04-22T00:00:00Z,144.44,138.8025,140.56,142.05,107097564
10923,TSLA.O,2024-04-23T00:00:00Z,147.26,141.11,143.33,144.68,124545104
10924,TSLA.O,2024-04-24T00:00:00Z,167.97,157.51,162.84,162.13,181178020
10925,TSLA.O,2024-04-25T00:00:00Z,170.88,158.36,158.96,170.18,126427521
10926,TSLA.O,2024-04-26T00:00:00Z,172.12,166.37,168.85,168.29,109815725
10927,TSLA.O,2024-04-29T00:00:00Z,198.87,184.54,188.42,194.05,243869678
10928,TSLA.O,2024-04-30T00:00:00Z,190.95,182.8401,186.98,183.28,127031787
10929,TSLA.O,2024-05-01T00:00:00Z,185.86,179.01,182.0,179.99,92829719
10930,TSLA.O,2024-05-02T00:00:00Z,184.6,176.02,182.86,180.01,89148041
10931,TSLA.O,2024-05-03T00:00:00Z,184.78,178.42,182.1,181.19,75491539
10932,TSLA.O,2024-05-06T00:00:00Z,187.56,182.2,183.8,184.76,84390253
10933,TSLA.O,2024-05-07T00:00:00Z,183.26,177.4,182.4,177.81,75045854
10934,TSLA.O,2024-05-08T00:00:00Z,176.06,170.15,171.59,174.72,79969488
10935,TSLA.O,2024-05-09T00:00:00Z,175.62,171.37,175.01,171.97,65950292
10936,TSLA.O,2024-05-10T00:00:00Z,173.0599,167.75,173.05,168.47,72627178
10937,TSLA.O,2024-05-13T00:00:00Z,175.4,169.0,170.0,171.89,67018903
10938,TSLA.O,2024-05-14T00:00:00Z,179.49,174.07,174.4959,177.55,86407422
10939,TSLA.O,2024-05-15T00:00:00Z,180.0,173.11,179.9,173.99,79662993
10940,TSLA.O,2024-05-16T00:00:00Z,175.79,171.43,174.1,174.84,59812220
10941,TSLA.O,2024-05-17T00:00:00Z,179.63,172.75,173.55,177.46,77445845
10942,TSLA.O,2024-05-20T00:00:00Z,177.754,173.52,177.56,174.95,61727425
10943,TSLA.O,2024-05-21T00:00:00Z,186.875,174.71,175.51,186.6,115266512
10944,TSLA.O,2024-05-22T00:00:00Z,183.8,178.12,182.85,180.11,88313477
10945,TSLA.O,2024-05-23T00:00:00Z,181.9,173.26,181.8,173.74,71975496
10946,TSLA.O,2024-05-24T00:00:00Z,180.08,173.73,174.835,179.24,65584478
10947,TSLA.O,2024-05-28T00:00:00Z,178.25,173.16,176.4,176.75,59736620
10948,TSLA.O,2024-05-29T00:00:00Z,178.15,173.93,174.19,176.19,54782649
10949,TSLA.O,2024-05-30T00:00:00Z,182.67,175.38,178.575,178.79,77784755
10950,TSLA.O,2024-05-31T00:00:00Z,180.32,173.82,178.5,178.08,67314602
10951,TSLA.O,2024-06-03T00:00:00Z,182.6389,174.49,178.13,176.29,68568920
10952,TSLA.O,2024-06-04T00:00:00Z,177.755,174.0,174.775,174.77,60056340
10953,TSLA.O,2024-06-05T00:00:00Z,176.15,172.13,175.35,175.0,57953756
10954,TSLA.O,2024-06-06T00:00:00Z,179.73,172.73,174.6,177.94,69887024
10955,TSLA.O,2024-06-07T00:00:00Z,179.35,175.58,176.13,177.48,56244932
10956,TSLA.O,2024-06-10T00:00:00Z,178.57,173.17,176.06,173.79,50869682
10957,TSLA.O,2024-06-11T00:00:00Z,174.75,167.41,173.92,170.66,64761928
10958,TSLA.O,2024-06-12T00:00:00Z,180.55,169.8,171.12,177.29,90389446
10959,TSLA.O,2024-06-13T00:00:00Z,191.08,181.23,188.39,182.47,118984122
10960,TSLA.O,2024-06-14T00:00:00Z,186.0,176.92,185.8,178.01,82038194
10961,TSLA.O,2024-06-17T00:00:00Z,188.81,177.0,177.92,187.44,109786083
10962,TSLA.O,2024-06-18T00:00:00Z,187.2,182.37,186.56,184.86,68982265
10963,TSLA.O,2024-06-20T00:00:00Z,185.21,179.66,184.68,181.57,55893139
10964,TSLA.O,2024-06-21T00:00:00Z,183.95,180.69,182.3,183.01,63029482
10965,TSLA.O,2024-06-24T00:00:00Z,188.8,182.55,184.97,182.58,61992070
10966,TSLA.O,2024-06-25T00:00:00Z,187.97,182.01,184.4,187.35,63678265
10967,TSLA.O,2024-06-26T00:00:00Z,197.755,186.36,186.54,196.37,95737066
10968,TSLA.O,2024-06-27T00:00:00Z,198.72,194.05,195.17,197.42,72746521
10969,TSLA.O,2024-06-28T00:00:00Z,203.2,195.26,199.55,197.88,95438068
10970,TSLA.O,2024-07-01T00:00:00Z,213.23,200.85,201.02,209.86,135691395
10971,TSLA.O,2024-07-02T00:00:00Z,231.3,218.06,218.89,231.26,205047920
10972,TSLA.O,2024-07-03T00:00:00Z,248.35,234.25,234.56,246.39,166561471
10973,TSLA.O,2024-07-05T00:00:00Z,252.37,242.4601,249.81,251.52,154501152
10974,TSLA.O,2024-07-08T00:00:00Z,259.439,244.57,247.71,252.94,157219580
10975,TSLA.O,2024-07-09T00:00:00Z,265.61,250.3,251.0,262.33,160742516
10976,TSLA.O,2024-07-10T00:00:00Z,267.59,257.86,262.8,263.26,128519430
10977,TSLA.O,2024-07-11T00:00:00Z,271.0,239.65,263.3,241.03,221707273
10978,TSLA.O,2024-07-12T00:00:00Z,251.84,233.0912,235.8,248.23,155955773
10979,TSLA.O,2024-07-15T00:00:00Z,265.6,251.73,255.97,252.64,146912920
10980,TSLA.O,2024-07-16T00:00:00Z,258.62,245.8001,255.31,256.56,126332470
10981,TSLA.O,2024-07-17T00:00:00Z,258.47,246.182,252.73,248.5,115584810
10982,TSLA.O,2024-07-18T00:00:00Z,257.14,247.2,251.09,249.23,110869037
10983,TSLA.O,2024-07-19T00:00:00Z,249.44,236.83,247.79,239.2,87403903
10984,TSLA.O,2024-07-22T00:00:00Z,253.21,243.75,244.21,251.51,101225430
10985,TSLA.O,2024-07-23T00:00:00Z,255.7594,245.63,253.6,246.38,111928192
10986,TSLA.O,2024-07-24T00:00:00Z,225.99,214.71,225.42,215.99,167942939
10987,TSLA.O,2024-07-25T00:00:00Z,226.0,216.231,216.8,220.25,100636466
10988,TSLA.O,2024-07-26T00:00:00Z,222.2799,215.33,221.19,219.8,94604145
10989,TSLA.O,2024-07-29T00:00:00Z,234.27,224.7,224.9,232.1,129201789
10990,TSLA.O,2024-07-30T00:00:00Z,232.41,220.0,232.25,222.62,100560334
10991,TSLA.O,2024-07-31T00:00:00Z,234.68,226.7875,227.9,232.07,67497011
10992,TSLA.O,2024-08-01T00:00:00Z,231.867,214.3328,227.69,216.86,83861898
10993,TSLA.O,2024-08-02T00:00:00Z,216.13,205.78,214.88,207.67,82880120
10994,TSLA.O,2024-08-05T00:00:00Z,203.8799,182.0,185.22,198.88,100308836
10995,TSLA.O,2024-08-06T00:00:00Z,202.9,192.67,200.75,200.64,73783942
10996,TSLA.O,2024-08-07T00:00:00Z,203.49,191.48,200.77,191.76,71159778
10997,TSLA.O,2024-08-08T00:00:00Z,200.7,192.04,195.7,198.84,65033874
10998,TSLA.O,2024-08-09T00:00:00Z,200.88,195.11,197.05,200.0,58648274
10999,TSLA.O,2024-08-12T00:00:00Z,199.26,194.67,199.02,197.49,64044903
11000,TSLA.O,2024-08-13T00:00:00Z,208.49,197.06,198.47,207.83,76247387
11001,TSLA.O,2024-08-14T00:00:00Z,208.44,198.75,207.39,201.38,70250014
11002,TSLA.O,2024-08-15T00:00:00Z,215.88,204.82,205.02,214.14,89848530
11003,TSLA.O,2024-08-16T00:00:00Z,219.8,210.8,211.15,216.12,88765122
11004,TSLA.O,2024-08-19T00:00:00Z,222.98,214.09,217.07,222.72,76435222
11005,TSLA.O,2024-08-20T00:00:00Z,228.22,219.56,224.88,221.1,74001182
11006,TSLA.O,2024-08-21T00:00:00Z,224.6594,218.86,222.67,223.27,70145964
11007,TSLA.O,2024-08-22T00:00:00Z,224.8,210.32,223.82,210.66,79514482
11008,TSLA.O,2024-08-23T00:00:00Z,221.48,214.21,214.455,220.32,81525207
11009,TSLA.O,2024-08-26T00:00:00Z,219.09,211.01,218.75,213.21,59301187
11010,TSLA.O,2024-08-27T00:00:00Z,215.66,206.94,213.25,209.21,62821390
11011,TSLA.O,2024-08-28T00:00:00Z,211.84,202.59,209.72,205.75,64116350
11012,TSLA.O,2024-08-29T00:00:00Z,214.89,205.97,209.8,206.28,62308818
11013,TSLA.O,2024-08-30T00:00:00Z,214.5701,207.03,208.63,214.11,63370608
11014,TSLA.O,2024-09-03T00:00:00Z,219.9043,209.64,215.26,210.6,76714222
11015,TSLA.O,2024-09-04T00:00:00Z,222.22,210.57,210.59,219.41,80651767
11016,TSLA.O,2024-09-05T00:00:00Z,235.0,222.25,223.49,230.17,119355013
11017,TSLA.O,2024-09-06T00:00:00Z,233.6,210.51,232.6,210.73,112177004
11018,TSLA.O,2024-09-09T00:00:00Z,219.87,213.67,216.2,216.27,67443518
11019,TSLA.O,2024-09-10T00:00:00Z,226.4,218.6377,220.07,226.17,78891136
11020,TSLA.O,2024-09-11T00:00:00Z,228.47,216.8003,224.55,228.13,83548633
11021,TSLA.O,2024-09-12T00:00:00Z,231.45,223.83,224.66,229.81,72020042
11022,TSLA.O,2024-09-13T00:00:00Z,232.67,226.32,228.0,230.29,59515114
11023,TSLA.O,2024-09-16T00:00:00Z,229.96,223.53,229.3,226.78,54322995
11024,TSLA.O,2024-09-17T00:00:00Z,234.57,226.5533,229.45,227.87,66761636
11025,TSLA.O,2024-09-18T00:00:00Z,235.68,226.88,230.09,227.2,78010204
11026,TSLA.O,2024-09-19T00:00:00Z,244.24,232.13,234.0,243.92,102694576
11027,TSLA.O,2024-09-20T00:00:00Z,243.99,235.92,241.52,238.25,99879070
11028,TSLA.O,2024-09-23T00:00:00Z,250.0,241.92,242.61,250.0,86927194
11029,TSLA.O,2024-09-24T00:00:00Z,257.19,249.0501,254.08,254.27,88490999
11030,TSLA.O,2024-09-25T00:00:00Z,257.05,252.28,252.54,257.02,65034318
11031,TSLA.O,2024-09-26T00:00:00Z,261.75,251.53,260.6,254.22,67142193
11032,TSLA.O,2024-09-27T00:00:00Z,260.6999,254.12,257.375,260.46,70988067
11033,TSLA.O,2024-09-30T00:00:00Z,264.86,255.77,259.04,261.63,80873381
11034,TSLA.O,2024-10-01T00:00:00Z,263.98,248.53,262.67,258.02,87397613
11035,TSLA.O,2024-10-02T00:00:00Z,251.1585,241.5,247.55,249.02,93983930
11036,TSLA.O,2024-10-03T00:00:00Z,249.79,237.81,244.48,240.66,80729240
11037,TSLA.O,2024-10-04T00:00:00Z,250.96,244.58,246.69,250.08,86726285
11038,TSLA.O,2024-10-07T00:00:00Z,249.83,240.7,249.0,240.83,68113270
11039,TSLA.O,2024-10-08T00:00:00Z,246.21,240.56,243.56,244.5,56303160
11040,TSLA.O,2024-10-09T00:00:00Z,247.43,239.51,243.82,241.05,66289529
11041,TSLA.O,2024-10-10T00:00:00Z,242.7899,232.34,241.81,238.77,83087063
11042,TSLA.O,2024-10-11T00:00:00Z,223.34,214.38,220.13,217.8,142628874
11043,TSLA.O,2024-10-14T00:00:00Z,221.91,213.74,220.13,219.16,86291923
11044,TSLA.O,2024-10-15T00:00:00Z,224.26,217.12,220.01,219.57,62988787
11045,TSLA.O,2024-10-16T00:00:00Z,222.8199,218.93,221.4,221.33,49632824
11046,TSLA.O,2024-10-17T00:00:00Z,222.08,217.9,221.59,220.89,50791784
11047,TSLA.O,2024-10-18T00:00:00Z,222.28,219.23,220.71,220.7,49611867
11048,TSLA.O,2024-10-21T00:00:00Z,220.48,215.726,218.9,218.85,47328988
11049,TSLA.O,2024-10-22T00:00:00Z,218.22,215.26,217.31,217.97,43268741
11050,TSLA.O,2024-10-23T00:00:00Z,218.72,212.11,217.125,213.65,80938892
11051,TSLA.O,2024-10-24T00:00:00Z,262.1199,242.65,244.68,260.48,204491903
11052,TSLA.O,2024-10-25T00:00:00Z,269.49,255.32,256.01,269.19,161611931
11053,TSLA.O,2024-10-28T00:00:00Z,273.536,262.24,270.0,262.51,107653603
11054,TSLA.O,2024-10-29T00:00:00Z,264.98,255.51,264.51,259.52,80521751
11055,TSLA.O,2024-10-30T00:00:00Z,263.35,255.8201,258.035,257.55,53993576
11056,TSLA.O,2024-10-31T00:00:00Z,259.75,249.25,257.99,249.85,66575292
11057,TSLA.O,2024-11-01T00:00:00Z,254.0,246.63,252.043,248.98,57544757
11058,TSLA.O,2024-11-04T00:00:00Z,248.9,238.88,244.56,242.84,68802354
11059,TSLA.O,2024-11-05T00:00:00Z,255.2799,246.2101,247.34,251.44,69282505
11060,TSLA.O,2024-11-06T00:00:00Z,289.59,275.62,284.67,288.53,165228710
11061,TSLA.O,2024-11-07T00:00:00Z,299.75,285.52,288.89,296.91,117309232
11062,TSLA.O,2024-11-08T00:00:00Z,328.71,297.66,299.14,321.22,204782763
11063,TSLA.O,2024-11-11T00:00:00Z,358.64,336.0,346.3,350.0,210521625
11064,TSLA.O,2024-11-12T00:00:00Z,345.84,323.31,342.74,328.49,155726016
11065,TSLA.O,2024-11-13T00:00:00Z,344.5999,322.5,335.85,330.24,125405599
11066,TSLA.O,2024-11-14T00:00:00Z,329.98,310.37,327.69,311.18,120726109
11067,TSLA.O,2024-11-15T00:00:00Z,324.6799,309.22,310.57,320.72,114440286
